# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
6.568,1.35427e-07,0.0519581,9.01373,1.10194e-05,-1.69128e-10,1.65397,6.29799e-06,13.4385,-0.000771191
6.668,1.35428e-07,0.0519585,9.01382,1.10192e-05,-1.69118e-10,1.65398,6.29841e-06,13.4377,-0.00076959
6.768,1.35428e-07,0.0519589,9.0139,1.1019e-05,-1.69109e-10,1.65398,6.29874e-06,13.4368,-0.000768004
6.868,1.35428e-07,0.0519592,9.01398,1.10188e-05,-1.69101e-10,1.65399,6.29904e-06,13.4359,-0.000766423
6.968,1.35428e-07,0.0519596,9.01406,1.10186e-05,-1.69092e-10,1.654,6.29949e-06,13.4351,-0.000764833
7.068,1.35428e-07,0.05196,9.01414,1.10184e-05,-1.69083e-10,1.654,6.29977e-06,13.4342,-0.000763259
7.168,1.35429e-07,0.0519603,9.01422,1.10182e-05,-1.69074e-10,1.65401,6.30013e-06,13.4333,-0.000761683
7.268,1.35429e-07,0.0519608,9.0143,1.1018e-05,-1.69064e-10,1.65402,6.30064e-06,13.4325,-0.000760094
7.368,1.35429e-07,0.0519612,9.01438,1.10179e-05,-1.69056e-10,1.65403,6.30103e-06,13.4316,-0.000758521
7.468,1.3543e-07,0.0519616,9.01447,1.10177e-05,-1.69047e-10,1.65403,6.30156e-06,13.4307,-0.000756939
7.568,1.3543e-07,0.0519619,9.01454,1.10175e-05,-1.69038e-10,1.65404,6.30177e-06,13.4299,-0.000755388
7.668,1.3543e-07,0.0519622,9.01462,1.10173e-05,-1.6903e-10,1.65405,6.30195e-06,13.429,-0.000753845
7.768,1.35429e-07,0.0519624,9.01469,1.10171e-05,-1.69022e-10,1.65405,6.30207e-06,13.4282,-0.000752309
7.868,1.3543e-07,0.0519628,9.01476,1.10169e-05,-1.69013e-10,1.65406,6.30241e-06,13.4273,-0.000750756
7.968,1.3543e-07,0.0519631,9.01484,1.10167e-05,-1.69004e-10,1.65407,6.3027e-06,13.4265,-0.00074921
8.068,1.3543e-07,0.0519635,9.01492,1.10165e-05,-1.68996e-10,1.65407,6.30294e-06,13.4256,-0.000747673
8.168,1.3543e-07,0.0519638,9.01499,1.10163e-05,-1.68986e-10,1.65408,6.30312e-06,13.4248,-0.00074614
8.268,1.35431e-07,0.051964,9.01506,1.10161e-05,-1.68977e-10,1.65409,6.30329e-06,13.4239,-0.000744613
8.368,1.35431e-07,0.0519644,9.01513,1.10159e-05,-1.68968e-10,1.6541,6.30352e-06,13.4231,-0.000743087
8.468,1.35431e-07,0.0519648,9.01522,1.10158e-05,-1.6896e-10,1.6541,6.30395e-06,13.4222,-0.000741543
8.568,1.35431e-07,0.0519652,9.0153,1.10156e-05,-1.68951e-10,1.65411,6.30444e-06,13.4214,-0.00074
8.668,1.35431e-07,0.0519655,9.01537,1.10154e-05,-1.68943e-10,1.65412,6.30471e-06,13.4206,-0.000738479
8.768,1.35431e-07,0.0519658,9.01545,1.10152e-05,-1.68934e-10,1.65413,6.30494e-06,13.4197,-0.000736964
8.868,1.35431e-07,0.0519661,9.01552,1.1015e-05,-1.68926e-10,1.65413,6.30516e-06,13.4189,-0.000735453
8.968,1.35431e-07,0.0519664,9.01559,1.10148e-05,-1.68917e-10,1.65414,6.3054e-06,13.4181,-0.000733943
9.068,1.35431e-07,0.0519668,9.01567,1.10146e-05,-1.68909e-10,1.65415,6.30575e-06,13.4172,-0.000732426
9.168,1.35432e-07,0.0519672,9.01575,1.10144e-05,-1.689e-10,1.65415,6.30618e-06,13.4164,-0.000730905
9.268,1.35432e-07,0.0519676,9.01583,1.10142e-05,-1.68891e-10,1.65416,6.30654e-06,13.4156,-0.000729393
9.368,1.35432e-07,0.0519679,9.0159,1.1014e-05,-1.68882e-10,1.65417,6.30681e-06,13.4148,-0.000727892
9.468,1.35432e-07,0.0519683,9.01598,1.10138e-05,-1.68873e-10,1.65418,6.30727e-06,13.4139,-0.000726377
9.568,1.35432e-07,0.0519687,9.01607,1.10136e-05,-1.68864e-10,1.65418,6.30777e-06,13.4131,-0.000724859
9.668,1.35433e-07,0.0519691,9.01614,1.10135e-05,-1.68855e-10,1.65419,6.30821e-06,13.4123,-0.000723355
