# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
11.068,1.30226e-07,0.0519654,9.02012,1.10092e-05,-1.80718e-10,1.65429,6.29264e-06,13.4017,-0.000697164
11.168,1.30245e-07,0.0519657,9.0202,1.1009e-05,-1.80666e-10,1.6543,6.29287e-06,13.4009,-0.000695703
11.268,1.30261e-07,0.0519659,9.02027,1.10088e-05,-1.8062e-10,1.6543,6.29294e-06,13.4002,-0.000694287
11.368,1.30279e-07,0.0519661,9.02032,1.10085e-05,-1.8057e-10,1.65431,6.29281e-06,13.3994,-0.000692913
11.468,1.30298e-07,0.0519663,9.02038,1.10083e-05,-1.80518e-10,1.65432,6.29295e-06,13.3986,-0.000691497
11.568,1.30317e-07,0.0519668,9.02046,1.10081e-05,-1.80464e-10,1.65432,6.29342e-06,13.3978,-0.00069005
11.668,1.30336e-07,0.051967,9.0205,1.10079e-05,-1.80412e-10,1.65433,6.29354e-06,13.397,-0.000688694
11.768,1.30356e-07,0.0519674,9.02057,1.10077e-05,-1.80356e-10,1.65434,6.29387e-06,13.3962,-0.000687283
11.868,1.30375e-07,0.0519675,9.0206,1.10075e-05,-1.80304e-10,1.65435,6.29366e-06,13.3955,-0.00068596
11.968,1.30395e-07,0.0519679,9.02066,1.10073e-05,-1.80248e-10,1.65435,6.29417e-06,13.3947,-0.000684574
12.068,1.30417e-07,0.0519683,9.02076,1.10071e-05,-1.80188e-10,1.65436,6.2946e-06,13.3939,-0.000683101
12.168,1.30437e-07,0.0519688,9.02084,1.10069e-05,-1.80133e-10,1.65437,6.29513e-06,13.3931,-0.000681671
12.268,1.30457e-07,0.051969,9.02088,1.10067e-05,-1.80076e-10,1.65437,6.29527e-06,13.3924,-0.000680325
12.368,1.30478e-07,0.0519694,9.02095,1.10065e-05,-1.80021e-10,1.65438,6.29553e-06,13.3916,-0.00067894
12.468,1.30499e-07,0.0519697,9.02099,1.10063e-05,-1.79962e-10,1.65439,6.29574e-06,13.3908,-0.000677595
12.568,1.30518e-07,0.0519699,9.02102,1.10061e-05,-1.79909e-10,1.6544,6.29568e-06,13.3901,-0.000676298
12.668,1.30539e-07,0.0519702,9.0211,1.10059e-05,-1.79853e-10,1.6544,6.29604e-06,13.3893,-0.000674874
12.768,1.30558e-07,0.0519706,9.02116,1.10057e-05,-1.79798e-10,1.65441,6.29635e-06,13.3885,-0.000673513
12.868,1.30578e-07,0.0519708,9.02121,1.10055e-05,-1.79745e-10,1.65442,6.29632e-06,13.3878,-0.000672158
12.968,1.30595e-07,0.051971,9.02126,1.10053e-05,-1.79696e-10,1.65442,6.29624e-06,13.387,-0.000670832
13.068,1.30611e-07,0.0519714,9.02132,1.10051e-05,-1.79649e-10,1.65443,6.29681e-06,13.3863,-0.000669466
13.168,1.30626e-07,0.0519718,9.02134,1.10049e-05,-1.79606e-10,1.65444,6.29732e-06,13.3855,-0.000668187
13.268,1.3064e-07,0.0519723,9.02142,1.10047e-05,-1.79564e-10,1.65445,6.29798e-06,13.3847,-0.000666801
13.368,1.30651e-07,0.0519726,9.02144,1.10045e-05,-1.79531e-10,1.65445,6.298e-06,13.384,-0.000665522
13.468,1.30662e-07,0.0519727,9.02148,1.10043e-05,-1.79495e-10,1.65446,6.29787e-06,13.3832,-0.000664217
13.568,1.30673e-07,0.0519731,9.02153,1.10041e-05,-1.79462e-10,1.65447,6.29816e-06,13.3825,-0.000662885
13.668,1.30682e-07,0.0519735,9.0216,1.10039e-05,-1.79432e-10,1.65447,6.29878e-06,13.3817,-0.00066153
13.768,1.30691e-07,0.0519737,9.02159,1.10037e-05,-1.79402e-10,1.65448,6.29871e-06,13.381,-0.000660342
