# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
9.367,1.35406e-07,0.0519565,9.01484,1.10043e-05,-1.68515e-10,1.65271,6.38124e-06,13.4037,-0.000712515
9.467,1.35406e-07,0.0519568,9.01491,1.1004e-05,-1.68502e-10,1.6527,6.3823e-06,13.4028,-0.000710871
9.567,1.35406e-07,0.051957,9.01497,1.10037e-05,-1.6849e-10,1.65269,6.38335e-06,13.4018,-0.000709232
9.667,1.35406e-07,0.0519572,9.01503,1.10034e-05,-1.68477e-10,1.65268,6.38437e-06,13.4009,-0.000707596
9.767,1.35406e-07,0.0519575,9.0151,1.10031e-05,-1.68464e-10,1.65267,6.3856e-06,13.4,-0.000705948
9.867,1.35405e-07,0.0519576,9.01516,1.10028e-05,-1.68452e-10,1.65267,6.38647e-06,13.3991,-0.000704335
9.967,1.35405e-07,0.0519579,9.01523,1.10025e-05,-1.68439e-10,1.65266,6.38769e-06,13.3981,-0.000702694
10.067,1.35405e-07,0.0519581,9.01529,1.10022e-05,-1.68427e-10,1.65265,6.38881e-06,13.3972,-0.000701063
10.167,1.35405e-07,0.0519583,9.01535,1.10019e-05,-1.68414e-10,1.65264,6.38978e-06,13.3963,-0.000699452
10.267,1.35405e-07,0.0519585,9.01541,1.10017e-05,-1.68402e-10,1.65263,6.3907e-06,13.3954,-0.000697847
10.367,1.35405e-07,0.0519589,9.01548,1.10014e-05,-1.68389e-10,1.65263,6.3921e-06,13.3945,-0.000696201
10.467,1.35405e-07,0.051959,9.01554,1.10011e-05,-1.68377e-10,1.65262,6.39305e-06,13.3936,-0.000694601
10.567,1.35405e-07,0.0519592,9.0156,1.10008e-05,-1.68364e-10,1.65261,6.39398e-06,13.3927,-0.000693004
10.667,1.35404e-07,0.0519594,9.01565,1.10005e-05,-1.68352e-10,1.6526,6.39486e-06,13.3917,-0.000691419
10.767,1.35404e-07,0.0519595,9.01571,1.10002e-05,-1.6834e-10,1.6526,6.39578e-06,13.3908,-0.000689831
10.867,1.35404e-07,0.0519598,9.01577,1.09999e-05,-1.68328e-10,1.65259,6.3969e-06,13.3899,-0.000688227
10.967,1.35404e-07,0.05196,9.01584,1.09996e-05,-1.68315e-10,1.65258,6.39807e-06,13.389,-0.000686622
11.067,1.35404e-07,0.0519602,9.0159,1.09993e-05,-1.68303e-10,1.65257,6.39905e-06,13.3881,-0.000685039
11.167,1.35404e-07,0.0519604,9.01595,1.0999e-05,-1.6829e-10,1.65256,6.39992e-06,13.3872,-0.000683467
11.267,1.35403e-07,0.0519605,9.016,1.09987e-05,-1.68279e-10,1.65256,6.40072e-06,13.3863,-0.000681908
11.367,1.35403e-07,0.0519608,9.01607,1.09984e-05,-1.68266e-10,1.65255,6.40192e-06,13.3854,-0.000680313
11.467,1.35403e-07,0.051961,9.01613,1.09982e-05,-1.68253e-10,1.65254,6.40293e-06,13.3846,-0.000678739
11.567,1.35403e-07,0.0519612,9.0162,1.09979e-05,-1.68241e-10,1.65253,6.40404e-06,13.3837,-0.000677158
11.667,1.35403e-07,0.0519614,9.01625,1.09976e-05,-1.68229e-10,1.65252,6.40496e-06,13.3828,-0.000675602
11.767,1.35403e-07,0.0519615,9.0163,1.09973e-05,-1.68217e-10,1.65252,6.40584e-06,13.3819,-0.00067405
11.867,1.35403e-07,0.0519618,9.01637,1.0997e-05,-1.68204e-10,1.65251,6.40702e-06,13.381,-0.000672473
11.967,1.35403e-07,0.0519621,9.01643,1.09967e-05,-1.68191e-10,1.6525,6.40813e-06,13.3801,-0.000670908
12.067,1.35402e-07,0.0519623,9.01649,1.09964e-05,-1.68179e-10,1.65249,6.40918e-06,13.3792,-0.000669347
12.167,1.35402e-07,0.0519626,9.01656,1.09961e-05,-1.68166e-10,1.65249,6.41034e-06,13.3784,-0.000667781
12.267,1.35402e-07,0.0519627,9.01661,1.09958e-05,-1.68154e-10,1.65248,6.41109e-06,13.3775,-0.000666257
12.367,1.35402e-07,0.0519629,9.01667,1.09955e-05,-1.68142e-10,1.65247,6.41222e-06,13.3766,-0.000664704
12.467,1.35402e-07,0.0519632,9.01673,1.09953e-05,-1.68129e-10,1.65246,6.41333e-06,13.3757,-0.000663152
12.567,1.35402e-07,0.0519634,9.01679,1.0995e-05,-1.68117e-10,1.65246,6.41436e-06,13.3749,-0.000661611
12.667,1.35402e-07,0.0519635,9.01684,1.09947e-05,-1.68105e-10,1.65245,6.41521e-06,13.374,-0.000660088
12.767,1.35401e-07,0.0519637,9.0169,1.09944e-05,-1.68092e-10,1.65244,6.41615e-06,13.3731,-0.000658564
12.867,1.35401e-07,0.051964,9.01696,1.09941e-05,-1.6808e-10,1.65243,6.41729e-06,13.3723,-0.000657023
12.967,1.35401e-07,0.0519642,9.01702,1.09938e-05,-1.68067e-10,1.65242,6.4184e-06,13.3714,-0.000655488
13.067,1.35401e-07,0.0519644,9.01708,1.09935e-05,-1.68055e-10,1.65242,6.41945e-06,13.3705,-0.000653961
13.167,1.35401e-07,0.0519646,9.01714,1.09932e-05,-1.68043e-10,1.65241,6.42035e-06,13.3697,-0.000652449
13.267,1.354e-07,0.0519647,9.01718,1.09929e-05,-1.68031e-10,1.6524,6.42099e-06,13.3688,-0.000650966
13.367,1.354e-07,0.0519649,9.01724,1.09926e-05,-1.68019e-10,1.65239,6.42208e-06,13.368,-0.000649446
13.467,1.354e-07,0.0519651,9.01729,1.09924e-05,-1.68006e-10,1.65239,6.42299e-06,13.3671,-0.000647945
13.567,1.354e-07,0.0519653,9.01736,1.09921e-05,-1.67994e-10,1.65238,6.42416e-06,13.3662,-0.000646422
13.667,1.354e-07,0.0519655,9.01741,1.09918e-05,-1.67982e-10,1.65237,6.42506e-06,13.3654,-0.000644927
13.767,1.354e-07,0.0519657,9.01747,1.09915e-05,-1.67969e-10,1.65236,6.42606e-06,13.3645,-0.000643427
13.867,1.354e-07,0.051966,9.01753,1.09912e-05,-1.67957e-10,1.65236,6.42715e-06,13.3637,-0.000641921
13.967,1.354e-07,0.0519662,9.01758,1.09909e-05,-1.67944e-10,1.65235,6.42812e-06,13.3629,-0.00064043
14.067,1.35399e-07,0.0519664,9.01764,1.09906e-05,-1.67932e-10,1.65234,6.42921e-06,13.362,-0.000638931
14.167,1.35399e-07,0.0519666,9.0177,1.09903e-05,-1.6792e-10,1.65233,6.43011e-06,13.3612,-0.000637451
14.267,1.35399e-07,0.0519668,9.01775,1.099e-05,-1.67908e-10,1.65233,6.43108e-06,13.3603,-0.000635967
14.367,1.35399e-07,0.051967,9.01781,1.09898e-05,-1.67895e-10,1.65232,6.43219e-06,13.3595,-0.000634476
