"T","TMean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","nut","nutMean","p","p_rgh","p_rghMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
300,300,-1.2743e-06,-1.1116e-05,3.4113,4.2462e-06,-9.5674e-06,3.4061,2.3742e-09,1.2714e-08,0.00018028,-1.889e-09,5.82e-08,8.3475e-09,3.9031,0.00016978,0.07908,3.3176,3.914,99226,1e+05,1e+05,0,0,0,0,1,78.9,125,78.9,200
300,300,-1.2662e-06,-1.1245e-05,3.4119,4.2268e-06,-9.5871e-06,3.4067,2.3795e-09,1.2796e-08,0.00017958,-1.8767e-09,5.8715e-08,8.0069e-09,3.9054,0.00016953,0.079045,3.3196,3.9166,99225,1e+05,1e+05,0,0,0,0,1,79,125,79,200
300,300,-1.2581e-06,-1.1373e-05,3.4126,4.2075e-06,-9.6069e-06,3.4073,2.3847e-09,1.2879e-08,0.00017888,-1.8644e-09,5.923e-08,7.6662e-09,3.9077,0.00016928,0.07901,3.3216,3.9192,99224,1e+05,1e+05,0,0,0,0,1,79.1,125,79.1,200
300,300,-1.25e-06,-1.1502e-05,3.4132,4.1881e-06,-9.6266e-06,3.4079,2.39e-09,1.2961e-08,0.00017818,-1.8521e-09,5.9745e-08,7.3256e-09,3.9101,0.00016903,0.078975,3.3236,3.9218,99223,1e+05,1e+05,0,0,0,0,1,79.2,125,79.2,200
300,300,-1.2419e-06,-1.163e-05,3.4138,4.1687e-06,-9.6463e-06,3.4086,2.3953e-09,1.3043e-08,0.00017748,-1.8398e-09,6.026e-08,6.985e-09,3.9124,0.00016877,0.07894,3.3255,3.9244,99222,1e+05,1e+05,0,0,0,0,1,79.3,125,79.3,200
300,300,-1.2338e-06,-1.1758e-05,3.4144,4.1494e-06,-9.666e-06,3.4092,2.4005e-09,1.3125e-08,0.00017678,-1.8275e-09,6.0775e-08,6.6444e-09,3.9147,0.00016852,0.078904,3.3275,3.927,99221,1e+05,1e+05,0,0,0,0,1,79.4,125,79.4,200
300,300,-1.2256e-06,-1.1887e-05,3.415,4.13e-06,-9.6858e-06,3.4098,2.4058e-09,1.3208e-08,0.00017608,-1.8152e-09,6.129e-08,6.3038e-09,3.917,0.00016827,0.078869,3.3295,3.9295,99220,1e+05,1e+05,0,0,0,0,1,79.5,125,79.5,200
300,300,-1.2175e-06,-1.2015e-05,3.4157,4.1107e-06,-9.7055e-06,3.4104,2.411e-09,1.329e-08,0.00017538,-1.8029e-09,6.1805e-08,5.9632e-09,3.9193,0.00016802,0.078834,3.3314,3.9321,99219,1e+05,1e+05,0,0,0,0,1,79.6,125,79.6,200
300,300,-1.2094e-06,-1.2143e-05,3.4163,4.0913e-06,-9.7252e-06,3.4111,2.4163e-09,1.3372e-08,0.00017468,-1.7906e-09,6.232e-08,5.6226e-09,3.9216,0.00016776,0.078799,3.3334,3.9347,99218,1e+05,1e+05,0,0,0,0,1,79.7,125,79.7,200
300,300,-1.2013e-06,-1.2272e-05,3.4169,4.072e-06,-9.745e-06,3.4117,2.4216e-09,1.3455e-08,0.00017398,-1.7783e-09,6.2835e-08,5.282e-09,3.924,0.00016751,0.078764,3.3354,3.9373,99217,1e+05,1e+05,0,0,0,0,1,79.8,125,79.8,200
300,300,-1.1932e-06,-1.24e-05,3.4175,4.0526e-06,-9.7647e-06,3.4123,2.4268e-09,1.3537e-08,0.00017328,-1.766e-09,6.335e-08,4.9414e-09,3.9263,0.00016726,0.078729,3.3373,3.9399,99216,1e+05,1e+05,0,0,0,0,1,79.9,125,79.9,200
300,300,-1.1851e-06,-1.2528e-05,3.4181,4.0333e-06,-9.7844e-06,3.4129,2.4321e-09,1.3619e-08,0.00017258,-1.7537e-09,6.3865e-08,4.6008e-09,3.9286,0.00016701,0.078694,3.3393,3.9425,99215,1e+05,1e+05,0,0,0,0,1,80,125,80,200
300,300,-1.177e-06,-1.2657e-05,3.4188,4.0139e-06,-9.8041e-06,3.4136,2.4373e-09,1.3702e-08,0.00017188,-1.7414e-09,6.438e-08,4.2602e-09,3.9309,0.00016675,0.078659,3.3413,3.9451,99214,1e+05,1e+05,0,0,0,0,1,80.1,125,80.1,200
300,300,-1.1689e-06,-1.2785e-05,3.4194,3.9945e-06,-9.8239e-06,3.4142,2.4426e-09,1.3784e-08,0.00017118,-1.7291e-09,6.4895e-08,3.9196e-09,3.9332,0.0001665,0.078624,3.3432,3.9477,99213,1e+05,1e+05,0,0,0,0,1,80.2,125,80.2,200
300,300,-1.1608e-06,-1.2913e-05,3.42,3.9752e-06,-9.8436e-06,3.4148,2.4479e-09,1.3866e-08,0.00017048,-1.7168e-09,6.541e-08,3.5789e-09,3.9355,0.00016625,0.078588,3.3452,3.9503,99212,1e+05,1e+05,0,0,0,0,1,80.3,125,80.3,200
300,300,-1.1527e-06,-1.3042e-05,3.4206,3.9558e-06,-9.8633e-06,3.4154,2.4531e-09,1.3949e-08,0.00016978,-1.7045e-09,6.5925e-08,3.2383e-09,3.9378,0.000166,0.078553,3.3472,3.9528,99211,1e+05,1e+05,0,0,0,0,1,80.4,125,80.4,200
300,300,-1.1446e-06,-1.317e-05,3.4212,3.9365e-06,-9.883e-06,3.4161,2.4584e-09,1.4031e-08,0.00016908,-1.6922e-09,6.644e-08,2.8977e-09,3.9402,0.00016574,0.078518,3.3491,3.9554,99210,1e+05,1e+05,0,0,0,0,1,80.5,125,80.5,200
300,300,-1.1364e-06,-1.3299e-05,3.4218,3.9171e-06,-9.9028e-06,3.4167,2.4636e-09,1.4113e-08,0.00016838,-1.6799e-09,6.6955e-08,2.5571e-09,3.9425,0.00016549,0.078483,3.3511,3.958,99209,1e+05,1e+05,0,0,0,0,1,80.6,125,80.6,200
300,300,-1.1287e-06,-1.3432e-05,3.4225,3.8971e-06,-9.9217e-06,3.4173,2.4712e-09,1.4211e-08,0.00016766,-1.6673e-09,6.739e-08,2.2375e-09,3.9447,0.00016525,0.078449,3.353,3.9605,99208,1e+05,1e+05,0,0,0,0,1,80.7,125,80.7,200
300,300,-1.1226e-06,-1.3589e-05,3.423,3.8738e-06,-9.937e-06,3.4179,2.489e-09,1.4376e-08,0.00016682,-1.6535e-09,6.7466e-08,2.0125e-09,3.9467,0.00016505,0.07842,3.3547,3.9628,99207,1e+05,1e+05,0,0,0,0,1,80.8,125,80.8,200
300,300,-1.1165e-06,-1.3746e-05,3.4236,3.8505e-06,-9.9523e-06,3.4185,2.5068e-09,1.4541e-08,0.00016599,-1.6397e-09,6.7542e-08,1.7876e-09,3.9487,0.00016484,0.078391,3.3564,3.965,99206,1e+05,1e+05,0,0,0,0,1,80.9,125,80.9,200
300,300,-1.1104e-06,-1.3903e-05,3.4242,3.8273e-06,-9.9677e-06,3.4191,2.5246e-09,1.4706e-08,0.00016516,-1.6259e-09,6.7618e-08,1.5626e-09,3.9507,0.00016464,0.078362,3.3581,3.9672,99205,1e+05,1e+05,0,0,0,0,1,81,125,81,200
300,300,-1.1042e-06,-1.406e-05,3.4248,3.804e-06,-9.983e-06,3.4197,2.5424e-09,1.4871e-08,0.00016433,-1.6121e-09,6.7694e-08,1.3377e-09,3.9527,0.00016444,0.078333,3.3598,3.9695,99204,1e+05,1e+05,0,0,0,0,1,81.1,125,81.1,200
300,300,-1.0981e-06,-1.4217e-05,3.4253,3.7808e-06,-9.9983e-06,3.4202,2.5602e-09,1.5037e-08,0.0001635,-1.5983e-09,6.7769e-08,1.1127e-09,3.9547,0.00016424,0.078304,3.3615,3.9717,99203,1e+05,1e+05,0,0,0,0,1,81.2,125,81.2,200
300,300,-1.092e-06,-1.4374e-05,3.4259,3.7575e-06,-1.0014e-05,3.4208,2.5781e-09,1.5202e-08,0.00016267,-1.5846e-09,6.7845e-08,8.8771e-10,3.9567,0.00016404,0.078274,3.3631,3.9739,99202,1e+05,1e+05,0,0,0,0,1,81.3,125,81.3,200
300,300,-1.0859e-06,-1.4531e-05,3.4265,3.7342e-06,-1.0029e-05,3.4214,2.5959e-09,1.5367e-08,0.00016184,-1.5708e-09,6.7921e-08,6.6274e-10,3.9586,0.00016384,0.078245,3.3648,3.9762,99202,1e+05,1e+05,0,0,0,0,1,81.4,125,81.4,200
300,300,-1.0798e-06,-1.4688e-05,3.4271,3.711e-06,-1.0044e-05,3.422,2.6137e-09,1.5532e-08,0.000161,-1.557e-09,6.7997e-08,4.3778e-10,3.9606,0.00016363,0.078216,3.3665,3.9784,99201,1e+05,1e+05,0,0,0,0,1,81.5,125,81.5,200
300,300,-1.0737e-06,-1.4845e-05,3.4276,3.6877e-06,-1.006e-05,3.4226,2.6315e-09,1.5698e-08,0.00016017,-1.5432e-09,6.8073e-08,2.1281e-10,3.9626,0.00016343,0.078187,3.3682,3.9806,99200,1e+05,1e+05,0,0,0,0,1,81.6,125,81.6,200
300,300,-1.0676e-06,-1.5002e-05,3.4282,3.6645e-06,-1.0075e-05,3.4232,2.6493e-09,1.5863e-08,0.00015934,-1.5294e-09,6.8149e-08,-1.2151e-11,3.9646,0.00016323,0.078158,3.3699,3.9828,99199,1e+05,1e+05,0,0,0,0,1,81.7,125,81.7,200
300,300,-1.0615e-06,-1.5159e-05,3.4288,3.6412e-06,-1.009e-05,3.4238,2.6671e-09,1.6028e-08,0.00015851,-1.5156e-09,6.8224e-08,-2.3713e-10,3.9666,0.00016303,0.078129,3.3716,3.9851,99198,1e+05,1e+05,0,0,0,0,1,81.8,125,81.8,200
300,300,-1.0553e-06,-1.5316e-05,3.4294,3.6179e-06,-1.0106e-05,3.4243,2.6849e-09,1.6193e-08,0.00015768,-1.5018e-09,6.83e-08,-4.621e-10,3.9686,0.00016283,0.0781,3.3733,3.9873,99197,1e+05,1e+05,0,0,0,0,1,81.9,125,81.9,200
300,300,-1.0492e-06,-1.5473e-05,3.4299,3.5947e-06,-1.0121e-05,3.4249,2.7027e-09,1.6359e-08,0.00015685,-1.488e-09,6.8376e-08,-6.8706e-10,3.9706,0.00016263,0.078071,3.375,3.9895,99196,1e+05,1e+05,0,0,0,0,1,82,125,82,200
300,300,-1.0431e-06,-1.563e-05,3.4305,3.5714e-06,-1.0136e-05,3.4255,2.7205e-09,1.6524e-08,0.00015601,-1.4742e-09,6.8452e-08,-9.1203e-10,3.9726,0.00016243,0.078042,3.3766,3.9918,99195,1e+05,1e+05,0,0,0,0,1,82.1,125,82.1,200
300,300,-1.037e-06,-1.5787e-05,3.4311,3.5482e-06,-1.0152e-05,3.4261,2.7384e-09,1.6689e-08,0.00015518,-1.4604e-09,6.8528e-08,-1.137e-09,3.9745,0.00016222,0.078012,3.3783,3.994,99194,1e+05,1e+05,0,0,0,0,1,82.2,125,82.2,200
300,300,-1.0309e-06,-1.5944e-05,3.4317,3.5249e-06,-1.0167e-05,3.4267,2.7562e-09,1.6854e-08,0.00015435,-1.4466e-09,6.8604e-08,-1.362e-09,3.9765,0.00016202,0.077983,3.38,3.9962,99193,1e+05,1e+05,0,0,0,0,1,82.3,125,82.3,200
300,300,-1.0248e-06,-1.6101e-05,3.4322,3.5016e-06,-1.0182e-05,3.4273,2.774e-09,1.7019e-08,0.00015352,-1.4328e-09,6.8679e-08,-1.5869e-09,3.9785,0.00016182,0.077954,3.3817,3.9985,99192,1e+05,1e+05,0,0,0,0,1,82.4,125,82.4,200
300,300,-1.0187e-06,-1.6258e-05,3.4328,3.4784e-06,-1.0198e-05,3.4279,2.7918e-09,1.7185e-08,0.00015269,-1.419e-09,6.8755e-08,-1.8119e-09,3.9805,0.00016162,0.077925,3.3834,4.0007,99191,1e+05,1e+05,0,0,0,0,1,82.5,125,82.5,200
300,300,-1.0125e-06,-1.6415e-05,3.4334,3.4551e-06,-1.0213e-05,3.4284,2.8096e-09,1.735e-08,0.00015186,-1.4052e-09,6.8831e-08,-2.0369e-09,3.9825,0.00016142,0.077896,3.3851,4.0029,99190,1e+05,1e+05,0,0,0,0,1,82.6,125,82.6,200
300,300,-1.0064e-06,-1.6572e-05,3.434,3.4319e-06,-1.0228e-05,3.429,2.8274e-09,1.7515e-08,0.00015102,-1.3914e-09,6.8907e-08,-2.2618e-09,3.9845,0.00016122,0.077867,3.3868,4.0052,99189,1e+05,1e+05,0,0,0,0,1,82.7,125,82.7,200
300,300,-1.0003e-06,-1.6729e-05,3.4345,3.4086e-06,-1.0243e-05,3.4296,2.8452e-09,1.768e-08,0.00015019,-1.3776e-09,6.8983e-08,-2.4868e-09,3.9865,0.00016101,0.077838,3.3885,4.0074,99188,1e+05,1e+05,0,0,0,0,1,82.8,125,82.8,200
300,300,-9.9421e-07,-1.6886e-05,3.4351,3.3854e-06,-1.0259e-05,3.4302,2.863e-09,1.7846e-08,0.00014936,-1.3638e-09,6.9059e-08,-2.7118e-09,3.9885,0.00016081,0.077809,3.3902,4.0096,99187,1e+05,1e+05,0,0,0,0,1,82.9,125,82.9,200
300,300,-9.8809e-07,-1.7043e-05,3.4357,3.3621e-06,-1.0274e-05,3.4308,2.8808e-09,1.8011e-08,0.00014853,-1.35e-09,6.9134e-08,-2.9367e-09,3.9904,0.00016061,0.07778,3.3918,4.0118,99186,1e+05,1e+05,0,0,0,0,1,83,125,83,200
300,300,-9.8198e-07,-1.72e-05,3.4363,3.3388e-06,-1.0289e-05,3.4314,2.8987e-09,1.8176e-08,0.0001477,-1.3362e-09,6.921e-08,-3.1617e-09,3.9924,0.00016041,0.07775,3.3935,4.0141,99185,1e+05,1e+05,0,0,0,0,1,83.1,125,83.1,200
300,300,-9.7587e-07,-1.7357e-05,3.4368,3.3156e-06,-1.0305e-05,3.4319,2.9165e-09,1.8341e-08,0.00014687,-1.3225e-09,6.9286e-08,-3.3867e-09,3.9944,0.00016021,0.077721,3.3952,4.0163,99184,1e+05,1e+05,0,0,0,0,1,83.2,125,83.2,200
300,300,-9.6975e-07,-1.7514e-05,3.4374,3.2923e-06,-1.032e-05,3.4325,2.9343e-09,1.8506e-08,0.00014604,-1.3087e-09,6.9362e-08,-3.6117e-09,3.9964,0.00016001,0.077692,3.3969,4.0185,99183,1e+05,1e+05,0,0,0,0,1,83.3,125,83.3,200
300,300,-9.6364e-07,-1.7671e-05,3.438,3.2691e-06,-1.0335e-05,3.4331,2.9521e-09,1.8672e-08,0.0001452,-1.2949e-09,6.9438e-08,-3.8366e-09,3.9984,0.00015981,0.077663,3.3986,4.0208,99182,1e+05,1e+05,0,0,0,0,1,83.4,125,83.4,200
300,300,-9.5753e-07,-1.7828e-05,3.4386,3.2458e-06,-1.0351e-05,3.4337,2.9699e-09,1.8837e-08,0.00014437,-1.2811e-09,6.9514e-08,-4.0616e-09,4.0004,0.0001596,0.077634,3.4003,4.023,99181,1e+05,1e+05,0,0,0,0,1,83.5,125,83.5,200
300,300,-9.5141e-07,-1.7985e-05,3.4391,3.2225e-06,-1.0366e-05,3.4343,2.9877e-09,1.9002e-08,0.00014354,-1.2673e-09,6.9589e-08,-4.2865e-09,4.0024,0.0001594,0.077605,3.402,4.0252,99180,1e+05,1e+05,0,0,0,0,1,83.6,125,83.6,200
300,300,-9.453e-07,-1.8142e-05,3.4397,3.1993e-06,-1.0381e-05,3.4349,3.0055e-09,1.9167e-08,0.00014271,-1.2535e-09,6.9665e-08,-4.5115e-09,4.0044,0.0001592,0.077576,3.4037,4.0275,99179,1e+05,1e+05,0,0,0,0,1,83.7,125,83.7,200
300,300,-9.3919e-07,-1.8299e-05,3.4403,3.176e-06,-1.0397e-05,3.4355,3.0233e-09,1.9333e-08,0.00014188,-1.2397e-09,6.9741e-08,-4.7365e-09,4.0063,0.000159,0.077547,3.4053,4.0297,99178,1e+05,1e+05,0,0,0,0,1,83.8,125,83.8,200
300,300,-9.3307e-07,-1.8456e-05,3.4409,3.1528e-06,-1.0412e-05,3.436,3.0411e-09,1.9498e-08,0.00014105,-1.2259e-09,6.9817e-08,-4.9615e-09,4.0083,0.0001588,0.077518,3.407,4.0319,99177,1e+05,1e+05,0,0,0,0,1,83.9,125,83.9,200
300,300,-9.2696e-07,-1.8613e-05,3.4414,3.1295e-06,-1.0427e-05,3.4366,3.059e-09,1.9663e-08,0.00014021,-1.2121e-09,6.9893e-08,-5.1864e-09,4.0103,0.0001586,0.077488,3.4087,4.0342,99176,1e+05,1e+05,0,0,0,0,1,84,125,84,200
300,300,-9.2085e-07,-1.877e-05,3.442,3.1062e-06,-1.0443e-05,3.4372,3.0768e-09,1.9828e-08,0.00013938,-1.1983e-09,6.9969e-08,-5.4114e-09,4.0123,0.00015839,0.077459,3.4104,4.0364,99175,1e+05,1e+05,0,0,0,0,1,84.1,125,84.1,200
300,300,-9.1473e-07,-1.8928e-05,3.4426,3.083e-06,-1.0458e-05,3.4378,3.0946e-09,1.9994e-08,0.00013855,-1.1845e-09,7.0044e-08,-5.6363e-09,4.0143,0.00015819,0.07743,3.4121,4.0386,99174,1e+05,1e+05,0,0,0,0,1,84.2,125,84.2,200
300,300,-9.0862e-07,-1.9085e-05,3.4432,3.0597e-06,-1.0473e-05,3.4384,3.1124e-09,2.0159e-08,0.00013772,-1.1707e-09,7.012e-08,-5.8613e-09,4.0163,0.00015799,0.077401,3.4138,4.0408,99173,1e+05,1e+05,0,0,0,0,1,84.3,125,84.3,200
300,300,-9.0251e-07,-1.9242e-05,3.4437,3.0365e-06,-1.0489e-05,3.439,3.1302e-09,2.0324e-08,0.00013689,-1.1569e-09,7.0196e-08,-6.0863e-09,4.0183,0.00015779,0.077372,3.4155,4.0431,99172,1e+05,1e+05,0,0,0,0,1,84.4,125,84.4,200
300,300,-8.9639e-07,-1.9399e-05,3.4443,3.0132e-06,-1.0504e-05,3.4396,3.148e-09,2.0489e-08,0.00013606,-1.1431e-09,7.0272e-08,-6.3113e-09,4.0203,0.00015759,0.077343,3.4172,4.0453,99171,1e+05,1e+05,0,0,0,0,1,84.5,125,84.5,200
300,300,-8.8849e-07,-1.9527e-05,3.4449,2.9871e-06,-1.0519e-05,3.4401,3.1796e-09,2.0768e-08,0.00013519,-1.1294e-09,6.9977e-08,-6.4874e-09,4.022,0.00015741,0.077317,3.4187,4.0473,99170,1e+05,1e+05,0,0,0,0,1,84.6,125,84.6,200
300,300,-8.7908e-07,-1.9631e-05,3.4454,2.9585e-06,-1.0535e-05,3.4407,3.2227e-09,2.1141e-08,0.00013429,-1.1159e-09,6.9373e-08,-6.6227e-09,4.0236,0.00015726,0.077294,3.42,4.0491,99169,1e+05,1e+05,0,0,0,0,1,84.7,125,84.7,200
300,300,-8.6968e-07,-1.9735e-05,3.4459,2.93e-06,-1.055e-05,3.4412,3.2659e-09,2.1515e-08,0.00013339,-1.1023e-09,6.877e-08,-6.7581e-09,4.0253,0.00015711,0.077272,3.4214,4.051,99168,1e+05,1e+05,0,0,0,0,1,84.8,125,84.8,200
300,300,-8.6027e-07,-1.984e-05,3.4465,2.9014e-06,-1.0566e-05,3.4418,3.309e-09,2.1888e-08,0.00013249,-1.0887e-09,6.8166e-08,-6.8935e-09,4.0269,0.00015695,0.077249,3.4228,4.0528,99167,1e+05,1e+05,0,0,0,0,1,84.9,125,84.9,200
300,300,-8.5087e-07,-1.9944e-05,3.447,2.8729e-06,-1.0581e-05,3.4423,3.3521e-09,2.2262e-08,0.0001316,-1.0751e-09,6.7562e-08,-7.0289e-09,4.0285,0.0001568,0.077226,3.4241,4.0546,99166,1e+05,1e+05,0,0,0,0,1,85,125,85,200
300,300,-8.4146e-07,-2.0048e-05,3.4475,2.8443e-06,-1.0597e-05,3.4429,3.3952e-09,2.2635e-08,0.0001307,-1.0615e-09,6.6958e-08,-7.1642e-09,4.0301,0.00015665,0.077203,3.4255,4.0564,99165,1e+05,1e+05,0,0,0,0,1,85.1,125,85.1,200
300,300,-8.3205e-07,-2.0152e-05,3.4481,2.8158e-06,-1.0612e-05,3.4434,3.4383e-09,2.3008e-08,0.0001298,-1.0479e-09,6.6355e-08,-7.2996e-09,4.0317,0.00015649,0.07718,3.4269,4.0582,99164,1e+05,1e+05,0,0,0,0,1,85.2,125,85.2,200
300,300,-8.2265e-07,-2.0257e-05,3.4486,2.7872e-06,-1.0628e-05,3.444,3.4814e-09,2.3382e-08,0.0001289,-1.0343e-09,6.5751e-08,-7.435e-09,4.0333,0.00015634,0.077157,3.4282,4.06,99163,1e+05,1e+05,0,0,0,0,1,85.3,125,85.3,200
300,300,-8.1324e-07,-2.0361e-05,3.4491,2.7587e-06,-1.0643e-05,3.4445,3.5245e-09,2.3755e-08,0.000128,-1.0208e-09,6.5147e-08,-7.5704e-09,4.0349,0.00015619,0.077135,3.4296,4.0619,99162,1e+05,1e+05,0,0,0,0,1,85.4,125,85.4,200
300,300,-8.0384e-07,-2.0465e-05,3.4497,2.7301e-06,-1.0659e-05,3.4451,3.5677e-09,2.4129e-08,0.00012711,-1.0072e-09,6.4543e-08,-7.7058e-09,4.0365,0.00015603,0.077112,3.431,4.0637,99161,1e+05,1e+05,0,0,0,0,1,85.5,125,85.5,200
300,300,-7.9443e-07,-2.0569e-05,3.4502,2.7016e-06,-1.0674e-05,3.4456,3.6108e-09,2.4502e-08,0.00012621,-9.9359e-10,6.394e-08,-7.8411e-09,4.0381,0.00015588,0.077089,3.4323,4.0655,99160,1e+05,1e+05,0,0,0,0,1,85.6,125,85.6,200
300,300,-7.8503e-07,-2.0674e-05,3.4507,2.673e-06,-1.069e-05,3.4462,3.6539e-09,2.4875e-08,0.00012531,-9.8001e-10,6.3336e-08,-7.9765e-09,4.0397,0.00015573,0.077066,3.4337,4.0673,99159,1e+05,1e+05,0,0,0,0,1,85.7,125,85.7,200
300,300,-7.7562e-07,-2.0778e-05,3.4513,2.6445e-06,-1.0705e-05,3.4467,3.697e-09,2.5249e-08,0.00012441,-9.6642e-10,6.2732e-08,-8.1119e-09,4.0413,0.00015557,0.077043,3.4351,4.0691,99158,1e+05,1e+05,0,0,0,0,1,85.8,125,85.8,200
300,300,-7.6622e-07,-2.0882e-05,3.4518,2.6159e-06,-1.0721e-05,3.4473,3.7401e-09,2.5622e-08,0.00012352,-9.5283e-10,6.2128e-08,-8.2473e-09,4.043,0.00015542,0.07702,3.4364,4.071,99157,1e+05,1e+05,0,0,0,0,1,85.9,125,85.9,200
300,300,-7.5681e-07,-2.0986e-05,3.4523,2.5874e-06,-1.0736e-05,3.4478,3.7832e-09,2.5996e-08,0.00012262,-9.3925e-10,6.1524e-08,-8.3827e-09,4.0446,0.00015527,0.076998,3.4378,4.0728,99156,1e+05,1e+05,0,0,0,0,1,86,125,86,200
300,300,-7.4741e-07,-2.1091e-05,3.4529,2.5588e-06,-1.0752e-05,3.4484,3.8263e-09,2.6369e-08,0.00012172,-9.2566e-10,6.0921e-08,-8.518e-09,4.0462,0.00015511,0.076975,3.4392,4.0746,99155,1e+05,1e+05,0,0,0,0,1,86.1,125,86.1,200
300,300,-7.38e-07,-2.1195e-05,3.4534,2.5303e-06,-1.0767e-05,3.4489,3.8695e-09,2.6742e-08,0.00012082,-9.1208e-10,6.0317e-08,-8.6534e-09,4.0478,0.00015496,0.076952,3.4405,4.0764,99154,1e+05,1e+05,0,0,0,0,1,86.2,125,86.2,200
300,300,-7.286e-07,-2.1299e-05,3.4539,2.5017e-06,-1.0783e-05,3.4495,3.9126e-09,2.7116e-08,0.00011992,-8.9849e-10,5.9713e-08,-8.7888e-09,4.0494,0.00015481,0.076929,3.4419,4.0782,99153,1e+05,1e+05,0,0,0,0,1,86.3,125,86.3,200
300,300,-7.1919e-07,-2.1403e-05,3.4545,2.4732e-06,-1.0798e-05,3.45,3.9557e-09,2.7489e-08,0.00011903,-8.8491e-10,5.9109e-08,-8.9242e-09,4.051,0.00015465,0.076906,3.4433,4.0801,99152,1e+05,1e+05,0,0,0,0,1,86.4,125,86.4,200
300,300,-7.0979e-07,-2.1508e-05,3.455,2.4446e-06,-1.0814e-05,3.4506,3.9988e-09,2.7863e-08,0.00011813,-8.7132e-10,5.8506e-08,-9.0595e-09,4.0526,0.0001545,0.076883,3.4446,4.0819,99151,1e+05,1e+05,0,0,0,0,1,86.5,125,86.5,200
300,300,-7.0038e-07,-2.1612e-05,3.4555,2.4161e-06,-1.0829e-05,3.4511,4.0419e-09,2.8236e-08,0.00011723,-8.5774e-10,5.7902e-08,-9.1949e-09,4.0542,0.00015434,0.076861,3.446,4.0837,99150,1e+05,1e+05,0,0,0,0,1,86.6,125,86.6,200
300,300,-6.9098e-07,-2.1716e-05,3.4561,2.3875e-06,-1.0845e-05,3.4517,4.085e-09,2.8609e-08,0.00011633,-8.4415e-10,5.7298e-08,-9.3303e-09,4.0558,0.00015419,0.076838,3.4474,4.0855,99150,1e+05,1e+05,0,0,0,0,1,86.7,125,86.7,200
300,300,-6.8157e-07,-2.182e-05,3.4566,2.359e-06,-1.086e-05,3.4522,4.1281e-09,2.8983e-08,0.00011543,-8.3057e-10,5.6694e-08,-9.4657e-09,4.0574,0.00015404,0.076815,3.4487,4.0873,99149,1e+05,1e+05,0,0,0,0,1,86.8,125,86.8,200
300,300,-6.7217e-07,-2.1925e-05,3.4571,2.3304e-06,-1.0875e-05,3.4527,4.1713e-09,2.9356e-08,0.00011454,-8.1698e-10,5.6091e-08,-9.6011e-09,4.059,0.00015388,0.076792,3.4501,4.0892,99148,1e+05,1e+05,0,0,0,0,1,86.9,125,86.9,200
300,300,-6.6276e-07,-2.2029e-05,3.4577,2.3019e-06,-1.0891e-05,3.4533,4.2144e-09,2.973e-08,0.00011364,-8.034e-10,5.5487e-08,-9.7364e-09,4.0607,0.00015373,0.076769,3.4514,4.091,99147,1e+05,1e+05,0,0,0,0,1,87,125,87,200
300,300,-6.5336e-07,-2.2133e-05,3.4582,2.2733e-06,-1.0906e-05,3.4538,4.2575e-09,3.0103e-08,0.00011274,-7.8981e-10,5.4883e-08,-9.8718e-09,4.0623,0.00015358,0.076746,3.4528,4.0928,99146,1e+05,1e+05,0,0,0,0,1,87.1,125,87.1,200
300,300,-6.4395e-07,-2.2237e-05,3.4588,2.2448e-06,-1.0922e-05,3.4544,4.3006e-09,3.0476e-08,0.00011184,-7.7623e-10,5.4279e-08,-1.0007e-08,4.0639,0.00015342,0.076724,3.4542,4.0946,99145,1e+05,1e+05,0,0,0,0,1,87.2,125,87.2,200
300,300,-6.3455e-07,-2.2342e-05,3.4593,2.2162e-06,-1.0937e-05,3.4549,4.3437e-09,3.085e-08,0.00011094,-7.6264e-10,5.3676e-08,-1.0143e-08,4.0655,0.00015327,0.076701,3.4555,4.0964,99144,1e+05,1e+05,0,0,0,0,1,87.3,125,87.3,200
300,300,-6.2514e-07,-2.2446e-05,3.4598,2.1877e-06,-1.0953e-05,3.4555,4.3868e-09,3.1223e-08,0.00011005,-7.4905e-10,5.3072e-08,-1.0278e-08,4.0671,0.00015312,0.076678,3.4569,4.0982,99143,1e+05,1e+05,0,0,0,0,1,87.4,125,87.4,200
300,300,-6.1574e-07,-2.255e-05,3.4604,2.1591e-06,-1.0968e-05,3.456,4.4299e-09,3.1596e-08,0.00010915,-7.3547e-10,5.2468e-08,-1.0413e-08,4.0687,0.00015296,0.076655,3.4583,4.1001,99142,1e+05,1e+05,0,0,0,0,1,87.5,125,87.5,200
300,300,-6.0633e-07,-2.2654e-05,3.4609,2.1306e-06,-1.0984e-05,3.4566,4.4731e-09,3.197e-08,0.00010825,-7.2188e-10,5.1864e-08,-1.0549e-08,4.0703,0.00015281,0.076632,3.4596,4.1019,99141,1e+05,1e+05,0,0,0,0,1,87.6,125,87.6,200
