# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sac,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
517.435,0.0453444,1.35255e-07,0.0524199,9.04039,9.83426e-06,-1.17621e-10,1.64132,8.23882e-06,12.9551,6.88474e-05
517.532,0.0453436,1.35251e-07,0.0524191,9.04041,9.83407e-06,-1.17621e-10,1.64131,8.23688e-06,12.9551,6.88995e-05
517.63,0.0453461,1.35256e-07,0.0524223,9.04051,9.83389e-06,-1.17602e-10,1.64131,8.24444e-06,12.9551,6.91253e-05
517.727,0.0453447,1.35254e-07,0.0524206,9.04043,9.8337e-06,-1.176e-10,1.64131,8.24056e-06,12.9551,6.89417e-05
517.824,0.0453434,1.35248e-07,0.0524192,9.04032,9.83351e-06,-1.17605e-10,1.64131,8.23733e-06,12.9551,6.86873e-05
517.922,0.0453379,1.35244e-07,0.0524129,9.03979,9.83332e-06,-1.17606e-10,1.64131,8.2227e-06,12.9551,6.74789e-05
518.019,0.0453432,1.35253e-07,0.0524192,9.04043,9.83313e-06,-1.17576e-10,1.64131,8.23752e-06,12.9551,6.89435e-05
518.117,0.0453434,1.3525e-07,0.0524196,9.04042,9.83294e-06,-1.17575e-10,1.64131,8.23848e-06,12.9551,6.8939e-05
518.215,0.045342,1.35246e-07,0.052418,9.04023,9.83275e-06,-1.17577e-10,1.64131,8.23463e-06,12.9551,6.84928e-05
518.311,0.0453435,1.3525e-07,0.05242,9.04023,9.83257e-06,-1.17559e-10,1.64131,8.23933e-06,12.9551,6.84935e-05
518.409,0.0453431,1.3525e-07,0.0524197,9.0404,9.83238e-06,-1.17551e-10,1.64131,8.23865e-06,12.9551,6.88805e-05
518.506,0.0453402,1.35246e-07,0.0524162,9.04014,9.83219e-06,-1.17551e-10,1.64131,8.2308e-06,12.9551,6.82841e-05
518.603,0.0453416,1.35248e-07,0.0524181,9.04015,9.832e-06,-1.17539e-10,1.64131,8.23515e-06,12.9551,6.83199e-05
518.702,0.0453441,1.3525e-07,0.0524211,9.04047,9.83181e-06,-1.17525e-10,1.64131,8.2422e-06,12.9551,6.90517e-05
518.799,0.0453427,1.35252e-07,0.0524196,9.0404,9.83163e-06,-1.17512e-10,1.64131,8.23879e-06,12.9551,6.8897e-05
518.896,0.0453431,1.35247e-07,0.0524201,9.04032,9.83144e-06,-1.17515e-10,1.64131,8.24e-06,12.9551,6.87089e-05
518.994,0.045343,1.35254e-07,0.0524203,9.04054,9.83125e-06,-1.17493e-10,1.6413,8.24049e-06,12.9551,6.92321e-05
519.092,0.0453412,1.35251e-07,0.0524184,9.04036,9.83106e-06,-1.1749e-10,1.6413,8.23599e-06,12.9551,6.88188e-05
519.189,0.0453414,1.35247e-07,0.0524186,9.04023,9.83087e-06,-1.17491e-10,1.6413,8.23666e-06,12.9551,6.85162e-05
519.287,0.0453432,1.35252e-07,0.0524209,9.04043,9.83068e-06,-1.17472e-10,1.6413,8.24193e-06,12.9551,6.89783e-05
519.384,0.0453422,1.35252e-07,0.05242,9.0403,9.8305e-06,-1.17464e-10,1.6413,8.23987e-06,12.9551,6.86836e-05
519.481,0.0453412,1.35253e-07,0.0524189,9.04028,9.83031e-06,-1.17454e-10,1.6413,8.23742e-06,12.9551,6.86305e-05
519.578,0.0453419,1.35249e-07,0.0524199,9.04023,9.83012e-06,-1.17453e-10,1.6413,8.23971e-06,12.9551,6.85178e-05
519.676,0.0453415,1.35251e-07,0.0524195,9.04029,9.82993e-06,-1.17441e-10,1.6413,8.23894e-06,12.9551,6.8656e-05
519.773,0.0453442,1.35257e-07,0.0524229,9.0407,9.82974e-06,-1.17418e-10,1.6413,8.2469e-06,12.9551,6.96047e-05
519.871,0.0453383,1.35247e-07,0.052416,9.04002,9.82955e-06,-1.17434e-10,1.6413,8.23098e-06,12.9551,6.80456e-05
519.969,0.0453408,1.35249e-07,0.052419,9.04036,9.82936e-06,-1.1742e-10,1.6413,8.23788e-06,12.9551,6.88243e-05
520.065,0.0453395,1.35242e-07,0.0524175,9.03991,9.82918e-06,-1.17428e-10,1.6413,8.23456e-06,12.9551,6.78005e-05
520.164,0.0453399,1.35247e-07,0.0524182,9.04016,9.82899e-06,-1.17408e-10,1.6413,8.23619e-06,12.9551,6.83683e-05
520.262,0.0453404,1.35248e-07,0.0524189,9.04027,9.8288e-06,-1.17399e-10,1.6413,8.23781e-06,12.9551,6.86273e-05
520.359,0.0453374,1.35244e-07,0.0524155,9.03995,9.82861e-06,-1.174e-10,1.6413,8.22992e-06,12.9551,6.78945e-05
520.458,0.0453402,1.35248e-07,0.0524191,9.04022,9.82842e-06,-1.17382e-10,1.64129,8.23831e-06,12.9551,6.85063e-05
520.555,0.0453406,1.35249e-07,0.0524196,9.04026,9.82823e-06,-1.17372e-10,1.64129,8.23961e-06,12.9551,6.86179e-05
520.652,0.0453407,1.35245e-07,0.0524197,9.04026,9.82805e-06,-1.17372e-10,1.64129,8.23988e-06,12.9551,6.86032e-05
520.748,0.0453418,1.35248e-07,0.0524212,9.0403,9.82786e-06,-1.17357e-10,1.64129,8.24334e-06,12.9551,6.87043e-05
520.847,0.04534,1.35247e-07,0.0524192,9.0401,9.82767e-06,-1.17351e-10,1.64129,8.23884e-06,12.9551,6.82574e-05
520.945,0.0453396,1.35246e-07,0.0524189,9.0402,9.82748e-06,-1.17345e-10,1.64129,8.238e-06,12.9551,6.84843e-05
521.043,0.0453417,1.35251e-07,0.0524214,9.04036,9.82729e-06,-1.17324e-10,1.64129,8.24397e-06,12.9551,6.88485e-05
521.14,0.0453403,1.3525e-07,0.0524201,9.0402,9.8271e-06,-1.17318e-10,1.64129,8.24094e-06,12.9551,6.84775e-05
521.238,0.0453396,1.35251e-07,0.0524193,9.04031,9.82691e-06,-1.17308e-10,1.64129,8.23918e-06,12.955,6.87347e-05
521.334,0.0453406,1.35252e-07,0.0524205,9.04039,9.82673e-06,-1.17298e-10,1.64129,8.24205e-06,12.955,6.89349e-05
521.433,0.0453397,1.3525e-07,0.0524198,9.04024,9.82654e-06,-1.17294e-10,1.64129,8.24043e-06,12.955,6.85797e-05
521.531,0.0453406,1.35252e-07,0.052421,9.0404,9.82635e-06,-1.17281e-10,1.64129,8.24322e-06,12.955,6.89558e-05
521.628,0.0453405,1.35249e-07,0.0524208,9.04033,9.82616e-06,-1.17281e-10,1.64129,8.24288e-06,12.955,6.87945e-05
521.727,0.0453395,1.3525e-07,0.0524199,9.04034,9.82597e-06,-1.17269e-10,1.64129,8.24074e-06,12.955,6.88245e-05
521.825,0.04534,1.35251e-07,0.0524206,9.0403,9.82578e-06,-1.1726e-10,1.64129,8.24246e-06,12.955,6.87381e-05
521.922,0.0453368,1.35249e-07,0.052417,9.04015,9.8256e-06,-1.17256e-10,1.64128,8.23413e-06,12.955,6.83972e-05
522.02,0.0453397,1.35249e-07,0.0524205,9.04031,9.82541e-06,-1.17248e-10,1.64128,8.24236e-06,12.955,6.87573e-05
522.118,0.0453368,1.35248e-07,0.0524174,9.03994,9.82522e-06,-1.17242e-10,1.64128,8.23526e-06,12.955,6.79133e-05
522.217,0.0453362,1.35248e-07,0.0524167,9.03999,9.82503e-06,-1.17233e-10,1.64128,8.23363e-06,12.955,6.80168e-05
522.315,0.0453407,1.35251e-07,0.0524221,9.04042,9.82484e-06,-1.17219e-10,1.64128,8.24626e-06,12.955,6.90292e-05
522.41,0.0453346,1.35243e-07,0.0524152,9.03979,9.82465e-06,-1.17227e-10,1.64128,8.23014e-06,12.955,6.75598e-05
522.508,0.0453411,1.35257e-07,0.052423,9.04057,9.82447e-06,-1.17188e-10,1.64128,8.24839e-06,12.955,6.93735e-05
522.606,0.0453408,1.35251e-07,0.0524226,9.04038,9.82428e-06,-1.17194e-10,1.64128,8.24738e-06,12.955,6.89463e-05
522.705,0.0453349,1.35243e-07,0.052416,9.03979,9.82409e-06,-1.17202e-10,1.64128,8.23215e-06,12.955,6.75716e-05
522.803,0.0453419,1.35258e-07,0.0524245,9.04059,9.8239e-06,-1.17159e-10,1.64128,8.25201e-06,12.955,6.94306e-05
522.899,0.0453394,1.35251e-07,0.0524214,9.04043,9.82371e-06,-1.17169e-10,1.64128,8.24478e-06,12.955,6.90618e-05
522.996,0.0453364,1.35246e-07,0.0524181,9.04009,9.82352e-06,-1.17171e-10,1.64128,8.23713e-06,12.955,6.82737e-05
523.094,0.0453395,1.35247e-07,0.0524217,9.04014,9.82333e-06,-1.17161e-10,1.64128,8.24569e-06,12.955,6.83958e-05
523.19,0.0453404,1.35252e-07,0.0524229,9.04041,9.82315e-06,-1.17141e-10,1.64128,8.24853e-06,12.955,6.90164e-05
523.288,0.045339,1.35251e-07,0.0524214,9.0403,9.82296e-06,-1.17136e-10,1.64128,8.24499e-06,12.955,6.87724e-05
523.385,0.0453404,1.35253e-07,0.0524231,9.04049,9.82277e-06,-1.17123e-10,1.64127,8.24897e-06,12.955,6.92105e-05
523.482,0.0453369,1.35248e-07,0.0524191,9.04005,9.82259e-06,-1.17126e-10,1.64127,8.23978e-06,12.955,6.82064e-05
523.579,0.0453389,1.35252e-07,0.0524217,9.04031,9.8224e-06,-1.17108e-10,1.64127,8.2459e-06,12.955,6.88048e-05
523.677,0.0453382,1.35249e-07,0.0524209,9.04015,9.82221e-06,-1.17107e-10,1.64127,8.24397e-06,12.955,6.8441e-05
523.775,0.0453379,1.35249e-07,0.0524206,9.04028,9.82202e-06,-1.17099e-10,1.64127,8.24343e-06,12.955,6.87272e-05
523.873,0.0453391,1.35254e-07,0.0524223,9.04034,9.82183e-06,-1.17079e-10,1.64127,8.24738e-06,12.955,6.88804e-05
523.97,0.0453381,1.35251e-07,0.0524211,9.04027,9.82165e-06,-1.17077e-10,1.64127,8.24462e-06,12.955,6.87051e-05
524.067,0.04534,1.35252e-07,0.0524234,9.0405,9.82146e-06,-1.17066e-10,1.64127,8.25005e-06,12.955,6.92568e-05
524.166,0.0453395,1.35256e-07,0.0524231,9.0405,9.82127e-06,-1.17049e-10,1.64127,8.24935e-06,12.955,6.92596e-05
524.263,0.0453389,1.35252e-07,0.0524225,9.0404,9.82108e-06,-1.17051e-10,1.64127,8.24805e-06,12.955,6.9009e-05
524.36,0.0453411,1.35254e-07,0.0524252,9.04048,9.8209e-06,-1.17037e-10,1.64127,8.25427e-06,12.955,6.92092e-05
524.459,0.0453382,1.35255e-07,0.052422,9.04031,9.82071e-06,-1.17029e-10,1.64127,8.24698e-06,12.955,6.8824e-05
524.557,0.0453372,1.35255e-07,0.0524209,9.04038,9.82052e-06,-1.1702e-10,1.64127,8.24453e-06,12.955,6.89838e-05
524.655,0.0453384,1.35255e-07,0.0524224,9.04047,9.82033e-06,-1.1701e-10,1.64127,8.24788e-06,12.955,6.91835e-05
524.753,0.0453362,1.35255e-07,0.0524201,9.04018,9.82014e-06,-1.17002e-10,1.64127,8.24262e-06,12.955,6.85137e-05
524.852,0.045335,1.35252e-07,0.0524188,9.04017,9.81995e-06,-1.17002e-10,1.64126,8.23979e-06,12.955,6.84938e-05
524.949,0.0453398,1.35257e-07,0.0524245,9.04057,9.81976e-06,-1.1698e-10,1.64126,8.25294e-06,12.955,6.94256e-05
525.046,0.0453378,1.35255e-07,0.0524223,9.04021,9.81957e-06,-1.16978e-10,1.64126,8.24785e-06,12.955,6.85924e-05
525.144,0.0453351,1.35253e-07,0.0524194,9.04024,9.81939e-06,-1.16973e-10,1.64126,8.24123e-06,12.955,6.86716e-05
525.242,0.0453408,1.35265e-07,0.0524262,9.04079,9.8192e-06,-1.16939e-10,1.64126,8.25712e-06,12.955,6.99312e-05
525.339,0.0453363,1.35255e-07,0.052421,9.04028,9.81901e-06,-1.16952e-10,1.64126,8.24495e-06,12.955,6.8756e-05
525.438,0.0453365,1.35253e-07,0.0524213,9.04023,9.81882e-06,-1.16949e-10,1.64126,8.24578e-06,12.955,6.86493e-05
525.535,0.045336,1.35257e-07,0.0524209,9.0403,9.81863e-06,-1.16932e-10,1.64126,8.24498e-06,12.955,6.88226e-05
525.633,0.0453362,1.35253e-07,0.0524213,9.04013,9.81844e-06,-1.16933e-10,1.64126,8.24578e-06,12.955,6.84254e-05
525.731,0.0453366,1.35251e-07,0.0524218,9.04027,9.81826e-06,-1.1693e-10,1.64126,8.24704e-06,12.955,6.87414e-05
525.827,0.0453348,1.3525e-07,0.0524197,9.04016,9.81807e-06,-1.16924e-10,1.64126,8.24229e-06,12.955,6.84889e-05
525.922,0.0453364,1.35253e-07,0.0524217,9.04031,9.81789e-06,-1.16909e-10,1.64126,8.247e-06,12.955,6.88438e-05
526.021,0.0453373,1.35253e-07,0.0524229,9.04032,9.8177e-06,-1.169e-10,1.64126,8.24983e-06,12.955,6.88787e-05
526.118,0.0453331,1.3525e-07,0.0524181,9.04,9.81751e-06,-1.169e-10,1.64126,8.23872e-06,12.955,6.81296e-05
526.215,0.0453366,1.35255e-07,0.0524225,9.04025,9.81732e-06,-1.16879e-10,1.64126,8.24889e-06,12.955,6.87049e-05
526.313,0.0453365,1.35254e-07,0.0524224,9.04031,9.81714e-06,-1.16873e-10,1.64125,8.24864e-06,12.955,6.88425e-05
526.411,0.0453338,1.35249e-07,0.0524193,9.04002,9.81695e-06,-1.16876e-10,1.64125,8.2416e-06,12.955,6.81711e-05
526.509,0.0453357,1.35252e-07,0.0524216,9.04015,9.81676e-06,-1.16861e-10,1.64125,8.24707e-06,12.955,6.8492e-05
526.607,0.0453369,1.35254e-07,0.0524232,9.04038,9.81657e-06,-1.16848e-10,1.64125,8.25084e-06,12.955,6.90208e-05
526.705,0.0453336,1.35249e-07,0.0524195,9.0401,9.81638e-06,-1.16851e-10,1.64125,8.24218e-06,12.955,6.83811e-05
526.801,0.0453349,1.35252e-07,0.0524211,9.04031,9.8162e-06,-1.16837e-10,1.64125,8.24586e-06,12.955,6.8861e-05
526.9,0.0453363,1.35254e-07,0.0524229,9.04041,9.81601e-06,-1.16823e-10,1.64125,8.2502e-06,12.955,6.90815e-05
526.997,0.0453364,1.35253e-07,0.0524231,9.04035,9.81582e-06,-1.16817e-10,1.64125,8.25076e-06,12.955,6.896e-05
527.093,0.0453345,1.35253e-07,0.052421,9.04017,9.81564e-06,-1.16809e-10,1.64125,8.24586e-06,12.955,6.85348e-05
527.19,0.0453376,1.35255e-07,0.0524248,9.0405,9.81545e-06,-1.16796e-10,1.64125,8.25466e-06,12.955,6.93147e-05
527.288,0.045331,1.3525e-07,0.0524173,9.03985,9.81526e-06,-1.16801e-10,1.64125,8.23734e-06,12.955,6.78141e-05
527.385,0.0453345,1.35259e-07,0.0524215,9.04039,9.81507e-06,-1.16771e-10,1.64125,8.24714e-06,12.955,6.90578e-05
527.482,0.0453352,1.3525e-07,0.0524223,9.04025,9.81489e-06,-1.16784e-10,1.64125,8.24915e-06,12.955,6.87367e-05
527.58,0.0453314,1.35251e-07,0.0524181,9.03998,9.8147e-06,-1.16773e-10,1.64125,8.23937e-06,12.955,6.81115e-05
527.678,0.0453386,1.35264e-07,0.0524268,9.04069,9.81451e-06,-1.16736e-10,1.64125,8.25951e-06,12.955,6.97522e-05
527.776,0.0453376,1.35258e-07,0.0524256,9.04055,9.81432e-06,-1.16742e-10,1.64125,8.25677e-06,12.955,6.94331e-05
527.873,0.0453329,1.35253e-07,0.0524202,9.0401,9.81414e-06,-1.16745e-10,1.64124,8.24439e-06,12.955,6.83893e-05
527.97,0.0453384,1.35258e-07,0.0524268,9.04051,9.81395e-06,-1.16725e-10,1.64124,8.25979e-06,12.955,6.93405e-05
528.066,0.0453392,1.35263e-07,0.0524278,9.04075,9.81376e-06,-1.16705e-10,1.64124,8.26203e-06,12.955,6.99026e-05
528.162,0.0453355,1.35255e-07,0.0524236,9.04032,9.81358e-06,-1.16715e-10,1.64124,8.25238e-06,12.955,6.89165e-05
528.26,0.0453355,1.35255e-07,0.0524236,9.04037,9.81339e-06,-1.16706e-10,1.64124,8.2524e-06,12.955,6.90319e-05
528.358,0.0453378,1.35255e-07,0.0524265,9.04004,9.8132e-06,-1.16698e-10,1.64124,8.25922e-06,12.955,6.82651e-05
528.456,0.0453358,1.35258e-07,0.0524244,9.04045,9.81302e-06,-1.16683e-10,1.64124,8.25428e-06,12.955,6.92132e-05
528.554,0.0453363,1.35257e-07,0.052425,9.04037,9.81283e-06,-1.16677e-10,1.64124,8.25579e-06,12.955,6.90291e-05
528.651,0.0453331,1.35257e-07,0.0524213,9.04016,9.81264e-06,-1.1667e-10,1.64124,8.24736e-06,12.955,6.85426e-05
528.749,0.0453358,1.35259e-07,0.0524247,9.04039,9.81245e-06,-1.16657e-10,1.64124,8.25527e-06,12.955,6.90781e-05
528.846,0.0453339,1.35258e-07,0.0524226,9.04019,9.81227e-06,-1.1665e-10,1.64124,8.2503e-06,12.955,6.86051e-05
528.944,0.0453346,1.35261e-07,0.0524235,9.04039,9.81208e-06,-1.16637e-10,1.64124,8.2525e-06,12.955,6.90744e-05
529.041,0.0453351,1.35259e-07,0.0524242,9.04044,9.81189e-06,-1.16632e-10,1.64124,8.2542e-06,12.955,6.91971e-05
529.14,0.0453306,1.35257e-07,0.0524191,9.04006,9.8117e-06,-1.16629e-10,1.64124,8.24244e-06,12.955,6.83055e-05
529.236,0.0453356,1.35262e-07,0.052425,9.04049,9.81152e-06,-1.1661e-10,1.64124,8.2561e-06,12.955,6.93182e-05
529.333,0.0453349,1.35261e-07,0.0524244,9.04043,9.81133e-06,-1.16603e-10,1.64123,8.2547e-06,12.955,6.91692e-05
529.43,0.0453358,1.35262e-07,0.0524256,9.04056,9.81114e-06,-1.16592e-10,1.64123,8.25756e-06,12.955,6.9476e-05
529.529,0.0453363,1.35262e-07,0.0524263,9.04058,9.81096e-06,-1.16583e-10,1.64123,8.25926e-06,12.955,6.95294e-05
529.626,0.0453348,1.35263e-07,0.0524247,9.04044,9.81077e-06,-1.16574e-10,1.64123,8.25556e-06,12.955,6.91988e-05
529.723,0.0453367,1.35264e-07,0.052427,9.04061,9.81058e-06,-1.16564e-10,1.64123,8.26092e-06,12.955,6.96066e-05
529.821,0.0453355,1.35266e-07,0.0524258,9.04072,9.81039e-06,-1.16551e-10,1.64123,8.25826e-06,12.955,6.98596e-05
529.919,0.0453335,1.35263e-07,0.0524235,9.04027,9.81021e-06,-1.16549e-10,1.64123,8.25301e-06,12.955,6.88009e-05
530.017,0.0453361,1.35262e-07,0.0524267,9.0405,9.81002e-06,-1.16543e-10,1.64123,8.26027e-06,12.9549,6.93356e-05
530.114,0.0453387,1.35272e-07,0.0524299,9.041,9.80983e-06,-1.16511e-10,1.64123,8.26783e-06,12.9549,7.05041e-05
530.21,0.0453306,1.35261e-07,0.0524206,9.03997,9.80965e-06,-1.16529e-10,1.64123,8.2463e-06,12.9549,6.81286e-05
530.309,0.045336,1.35264e-07,0.0524269,9.04068,9.80946e-06,-1.16514e-10,1.64123,8.26103e-06,12.9549,6.97763e-05
530.405,0.0453271,1.35257e-07,0.0524167,9.03973,9.80927e-06,-1.16523e-10,1.64123,8.23738e-06,12.9549,6.75613e-05
530.504,0.045332,1.35263e-07,0.0524225,9.04017,9.80908e-06,-1.16499e-10,1.64123,8.25094e-06,12.9549,6.85856e-05
530.601,0.0453359,1.35263e-07,0.0524272,9.04056,9.8089e-06,-1.16491e-10,1.64123,8.26192e-06,12.9549,6.94888e-05
530.698,0.0453307,1.35261e-07,0.0524211,9.04013,9.80871e-06,-1.16488e-10,1.64123,8.24781e-06,12.9549,6.84919e-05
530.795,0.0453368,1.35266e-07,0.0524285,9.04082,9.80853e-06,-1.16468e-10,1.64123,8.26485e-06,12.9549,7.009e-05
530.893,0.0453357,1.35264e-07,0.0524273,9.04045,9.80834e-06,-1.16466e-10,1.64122,8.26222e-06,12.9549,6.92403e-05
530.99,0.0453342,1.35263e-07,0.0524256,9.04051,9.80815e-06,-1.16459e-10,1.64122,8.2582e-06,12.9549,6.93889e-05
531.088,0.0453367,1.35265e-07,0.0524287,9.04064,9.80796e-06,-1.16446e-10,1.64122,8.26552e-06,12.9549,6.96857e-05
531.184,0.0453352,1.35263e-07,0.0524271,9.04052,9.80778e-06,-1.16442e-10,1.64122,8.26184e-06,12.9549,6.94069e-05
531.281,0.0453354,1.35265e-07,0.0524275,9.04064,9.80759e-06,-1.16429e-10,1.64122,8.26276e-06,12.9549,6.96909e-05
531.377,0.0453312,1.3526e-07,0.0524227,9.04002,9.80741e-06,-1.16433e-10,1.64122,8.25168e-06,12.9549,6.82413e-05
531.475,0.0453345,1.35263e-07,0.0524267,9.04056,9.80722e-06,-1.16417e-10,1.64122,8.26094e-06,12.9549,6.95028e-05
531.574,0.0453329,1.35262e-07,0.052425,9.04004,9.80703e-06,-1.16412e-10,1.64122,8.25721e-06,12.9549,6.83051e-05
531.672,0.0453283,1.35261e-07,0.0524197,9.04001,9.80684e-06,-1.16406e-10,1.64122,8.24488e-06,12.9549,6.82272e-05
531.769,0.0453343,1.35263e-07,0.0524269,9.04054,9.80666e-06,-1.16394e-10,1.64122,8.26164e-06,12.9549,6.94646e-05
531.867,0.0453278,1.35261e-07,0.0524194,9.03998,9.80647e-06,-1.16389e-10,1.64122,8.24434e-06,12.9549,6.81621e-05
531.963,0.0453318,1.35267e-07,0.0524242,9.04037,9.80628e-06,-1.16368e-10,1.64122,8.25553e-06,12.9549,6.90676e-05
532.06,0.0453344,1.35263e-07,0.0524273,9.04059,9.8061e-06,-1.1637e-10,1.64122,8.26279e-06,12.9549,6.95724e-05
532.158,0.0453299,1.35262e-07,0.0524223,9.04003,9.80591e-06,-1.16364e-10,1.64122,8.25118e-06,12.9549,6.82711e-05
532.255,0.0453367,1.35264e-07,0.0524303,9.04061,9.80572e-06,-1.16349e-10,1.64122,8.2698e-06,12.9549,6.96338e-05
532.35,0.0453353,1.35267e-07,0.0524288,9.04068,9.80554e-06,-1.16335e-10,1.64121,8.26627e-06,12.9549,6.97859e-05
532.449,0.0453315,1.35264e-07,0.0524245,9.04031,9.80535e-06,-1.16335e-10,1.64121,8.25645e-06,12.9549,6.89319e-05
532.546,0.0453324,1.35264e-07,0.0524257,9.04035,9.80517e-06,-1.16327e-10,1.64121,8.25912e-06,12.9549,6.90209e-05
532.641,0.0453277,1.35262e-07,0.0524203,9.03994,9.80499e-06,-1.16323e-10,1.64121,8.2467e-06,12.9549,6.80727e-05
532.739,0.0453318,1.35265e-07,0.0524252,9.04037,9.8048e-06,-1.16308e-10,1.64121,8.25808e-06,12.9549,6.90771e-05
532.838,0.045329,1.35263e-07,0.052422,9.04005,9.80461e-06,-1.16304e-10,1.64121,8.25079e-06,12.9549,6.83423e-05
532.934,0.0453284,1.35261e-07,0.0524215,9.04012,9.80442e-06,-1.163e-10,1.64121,8.24974e-06,12.9549,6.84926e-05
533.031,0.0453319,1.35265e-07,0.0524257,9.04041,9.80424e-06,-1.16282e-10,1.64121,8.25952e-06,12.9549,6.91825e-05
533.128,0.0453277,1.35262e-07,0.0524209,9.03996,9.80405e-06,-1.16281e-10,1.64121,8.24835e-06,12.9549,6.81367e-05
533.226,0.0453318,1.35263e-07,0.0524258,9.04038,9.80386e-06,-1.16271e-10,1.64121,8.2597e-06,12.9549,6.91095e-05
533.324,0.0453318,1.35267e-07,0.0524261,9.04038,9.80368e-06,-1.16254e-10,1.64121,8.26043e-06,12.9549,6.91025e-05
533.422,0.0453297,1.35264e-07,0.0524237,9.04012,9.80349e-06,-1.16254e-10,1.64121,8.2549e-06,12.9549,6.85091e-05
533.518,0.0453311,1.35266e-07,0.0524254,9.04046,9.8033e-06,-1.16239e-10,1.64121,8.25904e-06,12.9549,6.93063e-05
533.615,0.0453309,1.35268e-07,0.0524254,9.04038,9.80312e-06,-1.16228e-10,1.64121,8.25899e-06,12.9549,6.91032e-05
533.713,0.0453318,1.35266e-07,0.0524265,9.04044,9.80293e-06,-1.16223e-10,1.64121,8.26156e-06,12.9549,6.92618e-05
533.81,0.045333,1.35266e-07,0.0524281,9.04052,9.80274e-06,-1.16216e-10,1.64121,8.26531e-06,12.9549,6.94339e-05
533.907,0.045332,1.35268e-07,0.052427,9.0403,9.80256e-06,-1.16203e-10,1.6412,8.26294e-06,12.9549,6.89205e-05
534.006,0.0453302,1.35268e-07,0.0524251,9.04029,9.80237e-06,-1.16194e-10,1.6412,8.25845e-06,12.9549,6.89202e-05
534.105,0.0453343,1.35274e-07,0.05243,9.04081,9.80218e-06,-1.16172e-10,1.6412,8.26994e-06,12.9549,7.01232e-05
534.201,0.0453329,1.3527e-07,0.0524284,9.0405,9.802e-06,-1.16174e-10,1.6412,8.2662e-06,12.9549,6.93893e-05
534.299,0.04533,1.35268e-07,0.0524252,9.04026,9.80181e-06,-1.16169e-10,1.6412,8.25893e-06,12.9549,6.88315e-05
534.396,0.0453282,1.35263e-07,0.0524233,9.03987,9.80162e-06,-1.16173e-10,1.6412,8.25438e-06,12.9549,6.79383e-05
534.494,0.04533,1.35269e-07,0.0524254,9.04044,9.80144e-06,-1.16151e-10,1.6412,8.25951e-06,12.9549,6.92583e-05
534.592,0.0453302,1.35269e-07,0.0524258,9.04042,9.80125e-06,-1.16144e-10,1.6412,8.26047e-06,12.9549,6.92161e-05
534.69,0.0453308,1.35266e-07,0.0524266,9.0401,9.80106e-06,-1.16141e-10,1.6412,8.26236e-06,12.9549,6.84766e-05
534.788,0.0453301,1.35264e-07,0.0524259,9.04026,9.80087e-06,-1.16139e-10,1.6412,8.26068e-06,12.9549,6.88383e-05
534.886,0.0453322,1.35269e-07,0.0524285,9.04052,9.80069e-06,-1.16118e-10,1.6412,8.26671e-06,12.9549,6.94576e-05
534.982,0.0453266,1.35264e-07,0.052422,9.04014,9.8005e-06,-1.16123e-10,1.6412,8.25179e-06,12.9549,6.85727e-05
535.08,0.0453309,1.35274e-07,0.0524272,9.04065,9.80032e-06,-1.16091e-10,1.6412,8.26389e-06,12.9549,6.97443e-05
535.177,0.0453306,1.35267e-07,0.052427,9.04037,9.80013e-06,-1.16099e-10,1.6412,8.26337e-06,12.9549,6.91051e-05
535.275,0.0453289,1.35266e-07,0.0524251,9.04025,9.79994e-06,-1.16093e-10,1.6412,8.25911e-06,12.9549,6.88358e-05
535.372,0.0453307,1.35268e-07,0.0524273,9.04052,9.79976e-06,-1.16081e-10,1.6412,8.26419e-06,12.9549,6.94521e-05
535.47,0.0453323,1.3527e-07,0.0524293,9.04066,9.79957e-06,-1.16066e-10,1.64119,8.2689e-06,12.9549,6.97731e-05
535.567,0.0453311,1.3527e-07,0.052428,9.04058,9.79938e-06,-1.16059e-10,1.64119,8.26597e-06,12.9549,6.9591e-05
535.664,0.0453302,1.35268e-07,0.0524271,9.04044,9.7992e-06,-1.16055e-10,1.64119,8.26382e-06,12.9549,6.92828e-05
535.763,0.0453315,1.35269e-07,0.0524288,9.0406,9.79901e-06,-1.16045e-10,1.64119,8.2678e-06,12.9549,6.96412e-05
535.861,0.0453319,1.35273e-07,0.0524294,9.04068,9.79882e-06,-1.16028e-10,1.64119,8.26924e-06,12.9549,6.98252e-05
535.957,0.04533,1.3527e-07,0.0524272,9.04039,9.79864e-06,-1.16025e-10,1.64119,8.26421e-06,12.9549,6.91494e-05
536.055,0.045333,1.35269e-07,0.0524309,9.04065,9.79845e-06,-1.16021e-10,1.64119,8.27289e-06,12.9549,6.97678e-05
536.152,0.0453282,1.35265e-07,0.0524255,9.04007,9.79826e-06,-1.16021e-10,1.64119,8.26027e-06,12.9549,6.84246e-05
536.249,0.0453295,1.35271e-07,0.052427,9.04044,9.79808e-06,-1.15999e-10,1.64119,8.264e-06,12.9549,6.92868e-05
