# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
9.567,1.29896e-07,0.05195,9.01763,1.10122e-05,-1.81618e-10,1.65418,6.26451e-06,13.4136,-0.000722059
9.667,1.29898e-07,0.0519501,9.01769,1.1012e-05,-1.81604e-10,1.65419,6.26433e-06,13.4128,-0.000720598
9.767,1.299e-07,0.0519503,9.01776,1.10118e-05,-1.8159e-10,1.65419,6.26438e-06,13.412,-0.000719123
9.867,1.29902e-07,0.0519504,9.01782,1.10116e-05,-1.81577e-10,1.6542,6.26404e-06,13.4112,-0.000717684
9.967,1.29904e-07,0.0519506,9.01788,1.10114e-05,-1.81563e-10,1.65421,6.26407e-06,13.4104,-0.000716216
10.067,1.29906e-07,0.0519508,9.01795,1.10112e-05,-1.81548e-10,1.65422,6.264e-06,13.4095,-0.000714758
10.167,1.29908e-07,0.0519509,9.01801,1.1011e-05,-1.81535e-10,1.65422,6.26377e-06,13.4087,-0.000713321
10.267,1.2991e-07,0.051951,9.01807,1.10108e-05,-1.81522e-10,1.65423,6.26349e-06,13.4079,-0.00071189
10.367,1.29913e-07,0.0519513,9.01814,1.10106e-05,-1.81507e-10,1.65424,6.26373e-06,13.4071,-0.000710413
10.467,1.29914e-07,0.0519514,9.0182,1.10104e-05,-1.81494e-10,1.65424,6.26348e-06,13.4063,-0.000708984
10.567,1.29916e-07,0.0519515,9.01826,1.10102e-05,-1.8148e-10,1.65425,6.26321e-06,13.4055,-0.000707558
10.667,1.29918e-07,0.0519516,9.01831,1.101e-05,-1.81468e-10,1.65426,6.26289e-06,13.4047,-0.000706145
10.767,1.2992e-07,0.0519517,9.01837,1.10098e-05,-1.81455e-10,1.65426,6.26261e-06,13.4039,-0.000704728
