# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
17.768,1.35443e-07,0.0519937,9.02149,1.098e-05,-1.67366e-10,1.65207,6.51086e-06,13.3323,-0.000582256
17.868,1.35443e-07,0.0519941,9.02156,1.09797e-05,-1.67353e-10,1.65207,6.51234e-06,13.3316,-0.000580852
17.968,1.35444e-07,0.0519945,9.02164,1.09794e-05,-1.67339e-10,1.65206,6.51369e-06,13.3308,-0.000579404
18.068,1.35443e-07,0.0519945,9.02167,1.09791e-05,-1.67328e-10,1.65205,6.51435e-06,13.33,-0.000578103
18.168,1.35444e-07,0.0519953,9.02174,1.09788e-05,-1.67313e-10,1.65204,6.5165e-06,13.3292,-0.000576679
18.268,1.35443e-07,0.0519952,9.0218,1.09786e-05,-1.67302e-10,1.65204,6.51678e-06,13.3285,-0.000575321
18.368,1.35444e-07,0.0519957,9.02187,1.09783e-05,-1.67289e-10,1.65203,6.5184e-06,13.3277,-0.000573903
18.468,1.35444e-07,0.0519958,9.02191,1.0978e-05,-1.67276e-10,1.65202,6.51917e-06,13.3269,-0.000572579
18.568,1.35444e-07,0.0519966,9.02203,1.09777e-05,-1.67262e-10,1.65202,6.5216e-06,13.3262,-0.000571084
18.668,1.35444e-07,0.0519965,9.02205,1.09774e-05,-1.6725e-10,1.65201,6.52187e-06,13.3254,-0.000569794
18.768,1.35443e-07,0.0519962,9.02205,1.09771e-05,-1.67239e-10,1.652,6.5217e-06,13.3246,-0.000568573
18.868,1.35444e-07,0.0519967,9.02217,1.09768e-05,-1.67225e-10,1.65199,6.52329e-06,13.3239,-0.000567082
18.968,1.35444e-07,0.0519973,9.02221,1.09766e-05,-1.67213e-10,1.65199,6.52518e-06,13.3231,-0.000565751
19.068,1.35444e-07,0.0519975,9.02227,1.09763e-05,-1.672e-10,1.65198,6.52614e-06,13.3224,-0.000564395
19.168,1.35445e-07,0.0519984,9.02238,1.0976e-05,-1.67186e-10,1.65197,6.52857e-06,13.3216,-0.000562934
19.268,1.35445e-07,0.0519983,9.02241,1.09757e-05,-1.67174e-10,1.65197,6.52879e-06,13.3209,-0.000561636
19.368,1.35445e-07,0.0519984,9.02247,1.09754e-05,-1.6716e-10,1.65196,6.52958e-06,13.3201,-0.000560306
19.468,1.35446e-07,0.0519993,9.02256,1.09751e-05,-1.67147e-10,1.65195,6.53221e-06,13.3194,-0.00055889
19.568,1.35445e-07,0.051999,9.02256,1.09748e-05,-1.67136e-10,1.65194,6.53199e-06,13.3186,-0.000557671
19.668,1.35444e-07,0.051999,9.02259,1.09746e-05,-1.67124e-10,1.65194,6.53235e-06,13.3179,-0.000556407
19.768,1.35444e-07,0.0519996,9.02269,1.09743e-05,-1.67111e-10,1.65193,6.53428e-06,13.3171,-0.00055498
19.868,1.35445e-07,0.0520002,9.02277,1.0974e-05,-1.67097e-10,1.65192,6.53624e-06,13.3164,-0.000553576
19.968,1.35445e-07,0.0520002,9.0228,1.09737e-05,-1.67085e-10,1.65192,6.5367e-06,13.3156,-0.000552312
20.068,1.35445e-07,0.0520006,9.02288,1.09734e-05,-1.67072e-10,1.65191,6.53818e-06,13.3149,-0.000550949
20.168,1.35445e-07,0.0520003,9.02288,1.09731e-05,-1.67061e-10,1.6519,6.5379e-06,13.3141,-0.000549758
20.268,1.35445e-07,0.0520007,9.02296,1.09728e-05,-1.67047e-10,1.6519,6.53923e-06,13.3134,-0.000548377
20.368,1.35445e-07,0.0520013,9.02303,1.09726e-05,-1.67035e-10,1.65189,6.54119e-06,13.3127,-0.000547038
